instance_id,offensiveness,cleaned_text,cleaned_domain
8692,0,see how that #roidrage goes down in court #blacklivesmatter,blm
6679,1,you do not understand what freedom is to be president of the united states. we got a taste of your shit already. if you two were sooooooo good why is there president trump. idiots,elections2020
5239,1,trump does not believe in science! he and the evangelicals can do some kind of speaking in tongues and then the miracle of coronavirus disappearance will occur.,covid-19
7689,0,"please do a parody to of this.. it is super spreaderman a parody to secret agent man. there is a man who really is a danger he is just like a rabid dog in the manger with every move he makes, another chance with your life he takes odds are you will have covid tomorrow",covid-19
3260,0,denying the fact that #antifaterrorists exist was a silly move to make. #antifa is 100% an organised crime syndicate. i have personally witnessed their group activity online for 10+ years.,elections2020
8798,1,"this is not about george floyd, but he is mocking a disabled person...still fucked up",blm
9931,1,that is really interesting because i sent an actual report to about an account on twitter that has actual video of a child in the room interacting with adults having sex about two weeks or so ago and i have heard nothing back about that report!,elections2020
857,0,mf i did not know having an event with social distancing was sad:face_with_raised_eyebrow:it is responsible. too bad trump & his cult followers have gotten & most definitely will get covid- if you keep going to those big ass rallies with no masks.:frowning_face::frowning_face:,elections2020
1929,1,the covid lunatic just gave middle america a giant middle finger just when he needs their votes the most. he looks like he is trying to lose on purpose.,covid-19
1322,0,no dude! the dems cheated!,elections2020
905,0,trump defended:Hong_Kong_SAR_China:freedom at un while a 63-page intelligence report shows . took hunter 2 #ccp fascist:China:& asked ccp politburo yang 2 gave hunter's bhr $6.5 billion:China::money_bag:w/ mngmt fees of $130 million/yr. hunter gets $13 million/gives joe $6.5 million.,elections2020
585,0,"every four years, #demonrats put on a show for the black vote, then do not deliver on their false promises! break the pattern. the definition of ""insanity"" is repeating the same action but expecting a different outcome!stop the insanity!#redwave #alllivesmatter #blacklivesmatter",blm
2593,0,a dodgy dossier? how news corp hyped a us government reading list into a china coronavirus 'bombshell' oh my god...trumpers stop at nothing #dumptrump,covid-19
2095,0,i see more signage a good sign.:crossed_fingers:,elections2020
6799,0,barbra streisand invests in disney for george floyd’s daughter,blm
9265,0,"""may in naples fading... """"infections are now being seen beyond the original epicenter in the north, with cases now confirmed in tuscany, le marche, emilia romagna, alto adige, piedmont, liguria, lazio and sicily, far south of the capital in rome.""""",covid-19
10084,1,"you are truly a ridiculous man. your over inflated ego took the stage, per usual. you said absolutely nothing of substance...and you, literally, called on the proud boys to stand by. (and your son was coked out of his mind again..) #maga :face_with_rolling_eyes:",elections2020
10195,0,tips #truthmatters #elections2020,elections2020
3528,1,"""manipulated media"" rd, you mean that was not trumps real head? nothing gets by you, no wonder you consistently are awarded trump mindless minion of the month.",elections2020
7041,1,too real. #p5r #persona #persona5royal #fucktrump #blacklivesmatter #ps4share,blm
8459,0,#maga2020 what kind of disgusting excuses for human beings are these people?,blm
4347,0,amazing job by diolch guys :smiling_face_with_smiling_eyes: was politely stopped and questioned today by a friendly officer (i live two streets away from the beach). please stay local and help make their job easier- it is no fun for them having to turn people away,covid-19
4245,0,by cheating. that is the only way.,elections2020
6777,1,dave chappelle beat the shit out of his wife.,blm
7491,0,would not they have to have a record to run on? something other than mistreating the black community?,elections2020
3409,0,no because to people actually think poor people were able to spread the virus from one continent to the other? rich people are to blame here,covid-19
5028,1,keep wanting to call it a panmedemic man you guys have been planning this for years such bull,elections2020
2446,1,sanders filled stadiums while you could not fill a gymnasium. the people are on to you conniving fucks. the people are coming to destroy you and the 2 party system.,elections2020
9846,0,meghan markle calling out people who do nothing for #blacklivesmatter movement just proves that she is the baddest queen.,blm
5835,0,"violence began violence. deal with the chicken first #donaldtrump, not the egg. #blacklivesmatter",blm
10719,1,uuugh. such a frikkin racist. vote this neanderthal out #votehimout #votebluetoendthenightmare,elections2020
2138,0,"truth spills out of #traitorjoebiden ""he does not need voters to get elected"" of course not he is counting on a #riggedelected #voterfraud #illegalsvoting #fakeidscomingfromchinesecommunistparty #destructionoftrumpballots that is why he hides in basement with little campaigning",elections2020
9358,0,working after covid19. lunch break. #covid19 #covid_19 #coronavirususa #essentialworker #essentialworkers #essential,covid-19
5337,1,"dude it is not that hard, click the link you fucks",blm
10229,1,"exactly!! literally all my irls were fucking silent the whole last week and now they are posting a black square thinking they did sumn,fucking embarrassing. all the celebrities as well that took part of this,fuck you coz it is not helping at all! speak up people!! #blacklivesmatter",blm
5494,1,"what kind of moron is chris wallace, get #joerogandebate #joerogan",elections2020
3299,0,"percent testing positive 23% in texas with testing down from 60,000 to 30,000. this is crazy bad, texas what is going on???",covid-19
7727,1,you all... we have to vote this bitch out!!!!,covid-19
1948,1,"death train today! here comes the trump #covid19 death train it is heading for tulsa it arrives today trump will feed on the dying chants of his followers as he loads the train one way ticket to hell come one, come all",covid-19
4248,0,"yeah, this is sick. not sic. sick.",covid-19
315,1,"were these dimwits watching the same debate the rest of us watched? joe's name calling and lying were not something would call ''presidential'', just being a spoiled old man with dementia!! vote red 2020",elections2020
4256,1,these people are ghouls. absolute ghouls,covid-19
4844,1,#democratsaredestroyingamerica #blacklivesmatter is a terrorist organization,blm
9336,0,bookmark this one boys,elections2020
8304,0,we are not born racist!! racism is taught. stop teaching your children to spew hatred. teach them to love and care for others!! #blacklivesmatter #endracismnow #justiceforgeorgefloyd,blm
