instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
4035,traitor trump campaign tried to stiff the bus company. The bus company said pay first No Pay No Show Up. So traitor trump saved 1/2 the buss fee. One way just like traitor trump. <url>,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,64,traitor trump campaign tried to stiff the bus company. the bus company said pay first no pay no show up. so traitor trump saved 1/2 the buss fee. one way just like traitor trump.,elections2020,3,elections2020 traitor trump campaign tried to stiff the bus company. the bus company said pay first no pay no show up. so traitor trump saved 1/2 the buss fee. one way just like traitor trump.,0,1,0.9816741347312927
4050,"<user> <user> OMG. People are dying, the rate of covid19 infections is skyrocketing, medical personnel don’t have proper protection and you are spinning out on ancient history because.... your life has no meaning or purpose?",offensiveness detection,5,en,0,dev,0.6,0.4,Covid-19,1,192,"omg. people are dying, the rate of covid19 infections is skyrocketing, medical personnel do not have proper protection and you are spinning out on ancient history because.... your life has no meaning or purpose?",covid-19,3,"covid-19 omg. people are dying, the rate of covid19 infections is skyrocketing, medical personnel do not have proper protection and you are spinning out on ancient history because.... your life has no meaning or purpose?",0,1,1.2007137537002563
4053,<user> Jeo Biden 2020 from Pakistan,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,238,jeo biden 2020 from pakistan,elections2020,3,elections2020 jeo biden 2020 from pakistan,0,1,3.067842960357666
4054,I didn’t watch the last 30 mins of the debate. The racial injustice portion was really all I needed to hear. And no <user> don’t have my vote because he acknowledged racism is wrong. Just cuz his comment not the dumbest don’t mean the niggas was talking about ACTUAL CHANGE,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,0,657,i did not watch the last 30 mins of the debate. the racial injustice portion was really all i needed to hear. and no do not have my vote because he acknowledged racism is wrong. just cuz his comment not the dumbest do not mean the niggas was talking about actual change,elections2020,3,elections2020 i did not watch the last 30 mins of the debate. the racial injustice portion was really all i needed to hear. and no do not have my vote because he acknowledged racism is wrong. just cuz his comment not the dumbest do not mean the niggas was talking about actual change,1,0,0.8606878519058228
4056,"Remember the time Trump said he didn't want his kids to grow up in a, ""racial jungle?"" Oh wait a minute that was <user> #RacistJoeBiden #superpredator",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,415,"remember the time trump said he did not want his kids to grow up in a, ""racial jungle?"" oh wait a minute that was #racistjoebiden #superpredator",elections2020,3,"elections2020 remember the time trump said he did not want his kids to grow up in a, ""racial jungle?"" oh wait a minute that was #racistjoebiden #superpredator",0,1,1.3486201763153076
4056,"Remember the time Trump said he didn't want his kids to grow up in a, ""racial jungle?"" Oh wait a minute that was <user> #RacistJoeBiden #superpredator",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,400,"remember the time trump said he did not want his kids to grow up in a, ""racial jungle?"" oh wait a minute that was #racistjoebiden #superpredator",elections2020,3,"elections2020 remember the time trump said he did not want his kids to grow up in a, ""racial jungle?"" oh wait a minute that was #racistjoebiden #superpredator",0,1,1.3486201763153076
4069,It’s so sad that people really get on this app and type bullshit just to scare people,offensiveness detection,5,en,1,dev,0.4,0.6,Covid-19,1,64,it is so sad that people really get on this app and type bullshit just to scare people,covid-19,3,covid-19 it is so sad that people really get on this app and type bullshit just to scare people,0,1,1.0431787967681885
4103,<user> <user> <user> <user> <user> You’re lying.,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,1,425,you are lying.,elections2020,3,elections2020 you are lying.,0,1,1.2590490579605103
4103,<user> <user> <user> <user> <user> You’re lying.,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,1,371,you are lying.,elections2020,3,elections2020 you are lying.,0,1,1.2590490579605103
4103,<user> <user> <user> <user> <user> You’re lying.,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,1,164,you are lying.,elections2020,3,elections2020 you are lying.,0,1,1.2590490579605103
4110,<user> <user> Did you forget pro-racist too? 🤭,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,60,did you forget pro-racist too? :face_with_hand_over_mouth:,elections2020,3,elections2020 did you forget pro-racist too? :face_with_hand_over_mouth:,0,1,0.8536700010299683
4110,<user> <user> Did you forget pro-racist too? 🤭,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,641,did you forget pro-racist too? :face_with_hand_over_mouth:,elections2020,3,elections2020 did you forget pro-racist too? :face_with_hand_over_mouth:,0,1,0.8536700010299683
4112,"<user> Too bad that Trump's #MAGA sheep can't read. If they could, maybe it would sink in that their messiah is doing all that he can to kill them. This is an example of leadership. Taking a threat seriously, formulating a strategy, &amp; confronting the problem. #TrumpsLyingIsKillingPeople",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,164,"too bad that trump's #maga sheep cannot read. if they could, maybe it would sink in that their messiah is doing all that he can to kill them. this is an example of leadership. taking a threat seriously, formulating a strategy, & confronting the problem. #trumpslyingiskillingpeople",elections2020,3,"elections2020 too bad that trump's #maga sheep cannot read. if they could, maybe it would sink in that their messiah is doing all that he can to kill them. this is an example of leadership. taking a threat seriously, formulating a strategy, & confronting the problem. #trumpslyingiskillingpeople",0,1,1.0269526243209839
4121,"<user> Trump wants civil war if he doesn't win, that's what I take into context with what he said. We as Americans must stand up to this racist dictator wannabe Trump and his white supremacist groups willing to fight for him.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,811,"trump wants civil war if he does not win, that is what i take into context with what he said. we as americans must stand up to this racist dictator wannabe trump and his white supremacist groups willing to fight for him.",elections2020,3,"elections2020 trump wants civil war if he does not win, that is what i take into context with what he said. we as americans must stand up to this racist dictator wannabe trump and his white supremacist groups willing to fight for him.",0,1,1.17802095413208
4121,"<user> Trump wants civil war if he doesn't win, that's what I take into context with what he said. We as Americans must stand up to this racist dictator wannabe Trump and his white supremacist groups willing to fight for him.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,524,"trump wants civil war if he does not win, that is what i take into context with what he said. we as americans must stand up to this racist dictator wannabe trump and his white supremacist groups willing to fight for him.",elections2020,3,"elections2020 trump wants civil war if he does not win, that is what i take into context with what he said. we as americans must stand up to this racist dictator wannabe trump and his white supremacist groups willing to fight for him.",0,1,1.17802095413208
4121,"<user> Trump wants civil war if he doesn't win, that's what I take into context with what he said. We as Americans must stand up to this racist dictator wannabe Trump and his white supremacist groups willing to fight for him.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,379,"trump wants civil war if he does not win, that is what i take into context with what he said. we as americans must stand up to this racist dictator wannabe trump and his white supremacist groups willing to fight for him.",elections2020,3,"elections2020 trump wants civil war if he does not win, that is what i take into context with what he said. we as americans must stand up to this racist dictator wannabe trump and his white supremacist groups willing to fight for him.",0,1,1.17802095413208
4123,<user> <user> <user> Theres blacks that are proud boy kind of funny how the democrats defend biden on him saying Antifa is a Idea,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,491,there is blacks that are proud boy kind of funny how the democrats defend biden on him saying antifa is a idea,elections2020,3,elections2020 there is blacks that are proud boy kind of funny how the democrats defend biden on him saying antifa is a idea,0,1,0.982639729976654
4130,<user> Great job <user> last night. You tried your best to be presidential but there was a thug in the ring. #ResistersUnitedVote😷,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,425,great job last night. you tried your best to be presidential but there was a thug in the ring. #resistersunitedvote:face_with_medical_mask:,elections2020,3,elections2020 great job last night. you tried your best to be presidential but there was a thug in the ring. #resistersunitedvote:face_with_medical_mask:,0,1,1.3369812965393066
4130,<user> Great job <user> last night. You tried your best to be presidential but there was a thug in the ring. #ResistersUnitedVote😷,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,379,great job last night. you tried your best to be presidential but there was a thug in the ring. #resistersunitedvote:face_with_medical_mask:,elections2020,3,elections2020 great job last night. you tried your best to be presidential but there was a thug in the ring. #resistersunitedvote:face_with_medical_mask:,0,1,1.3369812965393066
4133,<user> Happy Halloween - Crime Family  #BidenCrimeFamily,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,739,happy halloween - crime family #bidencrimefamily,elections2020,3,elections2020 happy halloween - crime family #bidencrimefamily,0,1,1.2085613012313843
