instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
5903,"<user> This was worth attacking peaceful protesters?  American lives are worth less than your ego, just fucking admit it. #BlackLivesMatter",offensiveness detection,5,en,1,train,0.2,0.8,BLM,0,46,"this was worth attacking peaceful protesters? american lives are worth less than your ego, just fucking admit it. #blacklivesmatter",blm,0,"blm this was worth attacking peaceful protesters? american lives are worth less than your ego, just fucking admit it. #blacklivesmatter",1,0,1.3611394166946411
5925,When this shit hits the real spot. <user> aged this like wine. #America #AllLivesMatters #BlackLivesMatter <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,778,when this shit hits the real spot. aged this like wine. #america #alllivesmatters #blacklivesmatter,blm,0,blm when this shit hits the real spot. aged this like wine. #america #alllivesmatters #blacklivesmatter,0,1,1.2847950458526611
5930,"Im not a conspiracy theorist at all, but I don’t think all these ppl are dying from COVID-19",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,1,632,"i am not a conspiracy theorist at all, but i do not think all these people are dying from covid-19",covid-19,0,"covid-19 i am not a conspiracy theorist at all, but i do not think all these people are dying from covid-19",0,1,2.20603346824646
5938,<user> <user> You must have a brain the size of a gnat.  Hiden biden is the racist in this presidential election.  His pandering to the African American community will end right after the election.  Just like all the other 20 times he has run.,offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,237,you must have a brain the size of a gnat. hiden biden is the racist in this presidential election. his pandering to the african american community will end right after the election. just like all the other 20 times he has run.,elections2020,0,elections2020 you must have a brain the size of a gnat. hiden biden is the racist in this presidential election. his pandering to the african american community will end right after the election. just like all the other 20 times he has run.,0,1,1.3891558647155762
5969,So I just read that they just released one of the cops after they met bail... y'all...what the actual fuck. Its time to shake the mf table <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,812,so i just read that they just released one of the cops after they met bail... you all...what the actual fuck. its time to shake the mf table,blm,0,blm so i just read that they just released one of the cops after they met bail... you all...what the actual fuck. its time to shake the mf table,1,0,1.3326736688613892
5969,So I just read that they just released one of the cops after they met bail... y'all...what the actual fuck. Its time to shake the mf table <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,209,so i just read that they just released one of the cops after they met bail... you all...what the actual fuck. its time to shake the mf table,blm,0,blm so i just read that they just released one of the cops after they met bail... you all...what the actual fuck. its time to shake the mf table,1,0,1.3326736688613892
5969,So I just read that they just released one of the cops after they met bail... y'all...what the actual fuck. Its time to shake the mf table <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,374,so i just read that they just released one of the cops after they met bail... you all...what the actual fuck. its time to shake the mf table,blm,0,blm so i just read that they just released one of the cops after they met bail... you all...what the actual fuck. its time to shake the mf table,1,0,1.3326736688613892
5976,My skin is white but my soul definitely black 🔳 #BlackLivesMatter,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,230,my skin is white but my soul definitely black :white_square_button: #blacklivesmatter,blm,0,blm my skin is white but my soul definitely black :white_square_button: #blacklivesmatter,0,1,2.3196282386779785
5976,My skin is white but my soul definitely black 🔳 #BlackLivesMatter,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,290,my skin is white but my soul definitely black :white_square_button: #blacklivesmatter,blm,0,blm my skin is white but my soul definitely black :white_square_button: #blacklivesmatter,0,1,2.3196282386779785
5980,"<user> -- You are risking Texans to curry favor with a pathological, narcissistic, drug-addicted, dementia-addled president who will betray you to save his own skin! Or do you just worship money so much that human lives have no value? You are incompetent &amp; criminal!",offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,0,582,"-- you are risking texans to curry favor with a pathological, narcissistic, drug-addicted, dementia-addled president who will betray you to save his own skin! or do you just worship money so much that human lives have no value? you are incompetent & criminal!",covid-19,0,"covid-19 -- you are risking texans to curry favor with a pathological, narcissistic, drug-addicted, dementia-addled president who will betray you to save his own skin! or do you just worship money so much that human lives have no value? you are incompetent & criminal!",1,0,1.0364301204681396
5981,"you got my respect JUST this one time and then after the election, i’m back to calling you a fcking loser everyday. ❤️ <user>",offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,423,"you got my respect just this one time and then after the election, i am back to calling you a fcking loser everyday. :red_heart:",elections2020,0,"elections2020 you got my respect just this one time and then after the election, i am back to calling you a fcking loser everyday. :red_heart:",0,1,1.3712067604064941
5982,<user> Nope we aren’t worried. You should be. Your little dictator actions and your invoking the name of George Floyd today are losing you more and more voters. Your holding a Bible upside down and backwards is showing your lack of respect for religion. Hold on Donnie your falling.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,30,nope we are not worried. you should be. your little dictator actions and your invoking the name of george floyd today are losing you more and more voters. your holding a bible upside down and backwards is showing your lack of respect for religion. hold on donnie your falling.,blm,0,blm nope we are not worried. you should be. your little dictator actions and your invoking the name of george floyd today are losing you more and more voters. your holding a bible upside down and backwards is showing your lack of respect for religion. hold on donnie your falling.,0,1,1.6694236993789673
5991,Those pants oh brother 💀💀,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,247,those pants oh brother :skull::skull:,blm,0,blm those pants oh brother :skull::skull:,0,1,0.8099696040153503
5991,Those pants oh brother 💀💀,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,197,those pants oh brother :skull::skull:,blm,0,blm those pants oh brother :skull::skull:,0,1,0.8099696040153503
6020,"People need to stop assuming #BlackLivesMatter is about race. It is about equality in our justice system. For example if Jamal shoots Jordan, Jamal is going to jail for murder. Where as if a white cop shoots Jamal armed or not he won’t have any repercussions to his actions. Cont.",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,740,"people need to stop assuming #blacklivesmatter is about race. it is about equality in our justice system. for example if jamal shoots jordan, jamal is going to jail for murder. where as if a white cop shoots jamal armed or not he will not have any repercussions to his actions. cont.",blm,0,"blm people need to stop assuming #blacklivesmatter is about race. it is about equality in our justice system. for example if jamal shoots jordan, jamal is going to jail for murder. where as if a white cop shoots jamal armed or not he will not have any repercussions to his actions. cont.",0,1,2.530150890350342
6049,Trump is one sick individual.  <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,701,trump is one sick individual.,blm,0,blm trump is one sick individual.,0,1,2.1348536014556885
6070,You’re such a hypocrite it’s actually unreal. Using words such as ‘far right’ to describe ordinary citizens standing in front of a statue that they don’t want to be destroyed  Peaceful protesters aren’t the ones in question here it’s the ones beating police who are clearly thugs,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,428,you are such a hypocrite it is actually unreal. using words such as ‘far right’ to describe ordinary citizens standing in front of a statue that they do not want to be destroyed peaceful protesters are not the ones in question here it is the ones beating police who are clearly thugs,blm,0,blm you are such a hypocrite it is actually unreal. using words such as ‘far right’ to describe ordinary citizens standing in front of a statue that they do not want to be destroyed peaceful protesters are not the ones in question here it is the ones beating police who are clearly thugs,0,1,0.9080507159233093
6092,Nah it’s the ‘Indian scum’. When do black people use that phrase. Come on now,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,247,nah it is the ‘indian scum’. when do black people use that phrase. come on now,blm,0,blm nah it is the ‘indian scum’. when do black people use that phrase. come on now,1,0,0.8744815587997437
6092,Nah it’s the ‘Indian scum’. When do black people use that phrase. Come on now,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,447,nah it is the ‘indian scum’. when do black people use that phrase. come on now,blm,0,blm nah it is the ‘indian scum’. when do black people use that phrase. come on now,1,0,0.8744815587997437
6092,Nah it’s the ‘Indian scum’. When do black people use that phrase. Come on now,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,274,nah it is the ‘indian scum’. when do black people use that phrase. come on now,blm,0,blm nah it is the ‘indian scum’. when do black people use that phrase. come on now,1,0,0.8744815587997437
