instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community
5090,<user> <user> <user> Good. People need to tell Trump to shut up more often.,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,192,good. people need to tell trump to shut up more often.,elections2020,3
5091,"The Rock has never endorsed a presidential candidate before, until today.    #BidenIsWinnig",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,774,"the rock has never endorsed a presidential candidate before, until today. #bideniswinnig",elections2020,3
5091,"The Rock has never endorsed a presidential candidate before, until today.    #BidenIsWinnig",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,285,"the rock has never endorsed a presidential candidate before, until today. #bideniswinnig",elections2020,3
5091,"The Rock has never endorsed a presidential candidate before, until today.    #BidenIsWinnig",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,541,"the rock has never endorsed a presidential candidate before, until today. #bideniswinnig",elections2020,3
5093,<user> <user> Joe spoke to the people. tRump spoke to white nationalists.,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,164,joe spoke to the people. trump spoke to white nationalists.,elections2020,3
5093,<user> <user> Joe spoke to the people. tRump spoke to white nationalists.,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,573,joe spoke to the people. trump spoke to white nationalists.,elections2020,3
5095,Confirmation that the recession began *BEFORE* coronavirus lockdowns went into effect.  Trump wrecked the economy pre-pandemic.,offensiveness detection,5,en,0,train,1.0,0.0,Covid-19,0,777,confirmation that the recession began *before* coronavirus lockdowns went into effect. trump wrecked the economy pre-pandemic.,covid-19,3
5096,<user> Where have the right wing white supremacist riots been Joe?  I missed them on the news,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,188,where have the right wing white supremacist riots been joe? i missed them on the news,elections2020,3
5096,<user> Where have the right wing white supremacist riots been Joe?  I missed them on the news,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,285,where have the right wing white supremacist riots been joe? i missed them on the news,elections2020,3
5096,<user> Where have the right wing white supremacist riots been Joe?  I missed them on the news,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,173,where have the right wing white supremacist riots been joe? i missed them on the news,elections2020,3
5098,Too pandemicy,offensiveness detection,5,en,0,train,1.0,0.0,Covid-19,0,188,too pandemicy,covid-19,3
5099,Liverpool fans are gonna misbehave and likely cause a COVID 19 spike in the UK 😭,offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,0,266,liverpool fans are going to misbehave and likely because a covid 19 spike in the uk :loudly_crying_face:,covid-19,3
5100,<user> <user> 48 Hours &amp; You’re FIRED <user>   #VOTE <user>,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,425,48 hours & you are fired #vote,elections2020,3
5100,<user> <user> 48 Hours &amp; You’re FIRED <user>   #VOTE <user>,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,53,48 hours & you are fired #vote,elections2020,3
5100,<user> <user> 48 Hours &amp; You’re FIRED <user>   #VOTE <user>,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,721,48 hours & you are fired #vote,elections2020,3
5101,if covid19 is really bad like the communist media and liberals is telling us. I'm expecting thousands maybe millions of people infected in two weeks...,offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,0,266,if covid19 is really bad like the communist media and liberals is telling us. i am expecting thousands maybe millions of people infected in two weeks...,covid-19,3
5104,<user> Watch <user>  He us exposing your corrupt family!,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,238,watch he us exposing your corrupt family!,elections2020,3
5104,<user> Watch <user>  He us exposing your corrupt family!,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,285,watch he us exposing your corrupt family!,elections2020,3
5107,"""""""Corona Flu"""" is trending with people thinking these symptoms aren't similar to the flu. This is on the WHO's website...  Definitely don't go to work if you have coronavirus though 🥴 <url>",offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,1,64,"""""""corona flu"""" is trending with people thinking these symptoms are not similar to the flu. this is on the who is website... definitely do not go to work if you have coronavirus though :woozy_face:",covid-19,3
5108,<user> <user> You are a fool,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,760,you are a fool,elections2020,3
5108,<user> <user> You are a fool,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,212,you are a fool,elections2020,3
5109,"Please host a campaign event and be in coughing distance around as many Republican congressmen as possible. That would really piss of the libs, and own them so hard.",offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,1,748,"please host a campaign event and be in coughing distance around as many republican congressmen as possible. that would really piss of the libs, and own them so hard.",covid-19,3
5109,"Please host a campaign event and be in coughing distance around as many Republican congressmen as possible. That would really piss of the libs, and own them so hard.",offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,0,777,"please host a campaign event and be in coughing distance around as many republican congressmen as possible. that would really piss of the libs, and own them so hard.",covid-19,3
5111,"ARIZONA RESIDENTS. If the voting machine in Maricopa rejected your ballot with the Sharpies provided by Fontes, please call  the attorneys at 602-730-2985.",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,188,"arizona residents. if the voting machine in maricopa rejected your ballot with the sharpies provided by fontes, please call the attorneys at 602-730-2985.",elections2020,3
5115,"<user> Sure, That’s why you canceled your last 14 events because more Trump supporters showed up to your events! America doesn’t want socialism! #Trump2020",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,425,"sure, that is why you canceled your last 14 events because more trump supporters showed up to your events! america does not want socialism! #trump2020",elections2020,3
5115,"<user> Sure, That’s why you canceled your last 14 events because more Trump supporters showed up to your events! America doesn’t want socialism! #Trump2020",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,760,"sure, that is why you canceled your last 14 events because more trump supporters showed up to your events! america does not want socialism! #trump2020",elections2020,3
5115,"<user> Sure, That’s why you canceled your last 14 events because more Trump supporters showed up to your events! America doesn’t want socialism! #Trump2020",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,81,"sure, that is why you canceled your last 14 events because more trump supporters showed up to your events! america does not want socialism! #trump2020",elections2020,3
5115,"<user> Sure, That’s why you canceled your last 14 events because more Trump supporters showed up to your events! America doesn’t want socialism! #Trump2020",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,285,"sure, that is why you canceled your last 14 events because more trump supporters showed up to your events! america does not want socialism! #trump2020",elections2020,3
5116,What is going on in America??<user> <user>,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,42,what is going on in america??,elections2020,3
5116,What is going on in America??<user> <user>,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,572,what is going on in america??,elections2020,3
5117,"<user> <user> For starters, the <user> 😂😂😂😂😂😂😂😂😂😂 Second, unnamed sources, touché! Senior WH Advisors, like his Covid buddies? Those peeps? Sure very credible! 😂😂 Third, Debunked Fake News coming from the offspring of the most Fake President in History! Okay! <url>",offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,402,"for starters, the :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: second, unnamed sources, touché! senior wh advisors, like his covid buddies? those peeps? sure very credible! :face_with_tears_of_joy::face_with_tears_of_joy: third, debunked fake news coming from the offspring of the most fake president in history! okay!",covid-19,3
5118,<user> <user> Lol. Y’all’s are probably one of them. Proud Boys are a racist neo nazi dangerous white Supremacist group. I’m done cause it’s obvious you are clueless. Watch their videos and read their quotes.,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,418,lol. you all’s are probably one of them. proud boys are a racist neo nazi dangerous white supremacist group. i am done because it is obvious you are clueless. watch their videos and read their quotes.,elections2020,3
5118,<user> <user> Lol. Y’all’s are probably one of them. Proud Boys are a racist neo nazi dangerous white Supremacist group. I’m done cause it’s obvious you are clueless. Watch their videos and read their quotes.,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,572,lol. you all’s are probably one of them. proud boys are a racist neo nazi dangerous white supremacist group. i am done because it is obvious you are clueless. watch their videos and read their quotes.,elections2020,3
5118,<user> <user> Lol. Y’all’s are probably one of them. Proud Boys are a racist neo nazi dangerous white Supremacist group. I’m done cause it’s obvious you are clueless. Watch their videos and read their quotes.,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,88,lol. you all’s are probably one of them. proud boys are a racist neo nazi dangerous white supremacist group. i am done because it is obvious you are clueless. watch their videos and read their quotes.,elections2020,3
5122,The second after they die <url>,offensiveness detection,5,en,0,train,1.0,0.0,Covid-19,0,88,the second after they die,covid-19,3
5122,The second after they die <url>,offensiveness detection,5,en,0,train,1.0,0.0,Covid-19,0,763,the second after they die,covid-19,3
5124,dude's panicking lmfao you love to witness it live on Twitter(dot)com #Elections2020 <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,88,dude's panicking lmfao you love to witness it live on twitter(dot)com #elections2020,elections2020,3
5124,dude's panicking lmfao you love to witness it live on Twitter(dot)com #Elections2020 <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,192,dude's panicking lmfao you love to witness it live on twitter(dot)com #elections2020,elections2020,3
