instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
9631,The police got dylann roof Burger King after his arrest for murdering people in a church but they killed George Floyd over 20 funky ass dollars #makeitmakesense,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,662,the police got dylann roof burger king after his arrest for murdering people in a church but they killed george floyd over 20 funky ass dollars #makeitmakesense,blm,3,blm the police got dylann roof burger king after his arrest for murdering people in a church but they killed george floyd over 20 funky ass dollars #makeitmakesense,1,0,1.215334177017212
9635,<user> <user> y’all mfs needa set up a fight like KSI and Logan Paul lol 😂,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,759,you all mfs needa set up a fight like ksi and logan paul lol :face_with_tears_of_joy:,elections2020,3,elections2020 you all mfs needa set up a fight like ksi and logan paul lol :face_with_tears_of_joy:,0,1,1.5913978815078735
9635,<user> <user> y’all mfs needa set up a fight like KSI and Logan Paul lol 😂,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,730,you all mfs needa set up a fight like ksi and logan paul lol :face_with_tears_of_joy:,elections2020,3,elections2020 you all mfs needa set up a fight like ksi and logan paul lol :face_with_tears_of_joy:,0,1,1.5913978815078735
9638,<user> <user> <user> <user> so you support kid sniffing pedophiles ahahhahah,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,334,so you support kid sniffing pedophiles ahahhahah,elections2020,3,elections2020 so you support kid sniffing pedophiles ahahhahah,1,0,1.301835060119629
9640,<user> <user> That or you are ignorant and hateful,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,88,that or you are ignorant and hateful,elections2020,3,elections2020 that or you are ignorant and hateful,0,1,0.8432610034942627
9640,<user> <user> That or you are ignorant and hateful,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,188,that or you are ignorant and hateful,elections2020,3,elections2020 that or you are ignorant and hateful,0,1,0.8432610034942627
9640,<user> <user> That or you are ignorant and hateful,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,573,that or you are ignorant and hateful,elections2020,3,elections2020 that or you are ignorant and hateful,0,1,0.8432610034942627
9644,<user> Kinda weird that Trump was leading in some states and now Biden is leading. You dumb Libturds are gonna get what you ask for. This creepy man will shut down America. You’ll be begging for relief. You better get out when you can.,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,576,kind of weird that trump was leading in some states and now biden is leading. you dumb libturds are going to get what you ask for. this creepy man will shut down america. you will be begging for relief. you better get out when you can.,elections2020,3,elections2020 kind of weird that trump was leading in some states and now biden is leading. you dumb libturds are going to get what you ask for. this creepy man will shut down america. you will be begging for relief. you better get out when you can.,1,0,2.1042773723602295
9646,<user> <user> science allows me to rip that bitch out,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,266,science allows me to rip that bitch out,elections2020,3,elections2020 science allows me to rip that bitch out,1,0,1.5646814107894897
9647,u trumpies are so weird man,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,546,you trumpies are so weird man,elections2020,3,elections2020 you trumpies are so weird man,1,0,1.5072296857833862
9647,u trumpies are so weird man,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,721,you trumpies are so weird man,elections2020,3,elections2020 you trumpies are so weird man,1,0,1.5072296857833862
9675,"""<user> shame on you for DAMMING LAST NIGHTS REPUBS CONVENTION as a COVID """"SUPER SPREADER'"""" during your Special Report tonight, but you FAILED to make the SAME DAMNATION of the 50,000 at the  GET YOUR KNEE OFF MY NECK RALLY today!  SHAME SHAME SHAME!""",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,0,21,""" shame on you for damming last nights repubs convention as a covid """"super spreader'"""" during your special report tonight, but you failed to make the same damnation of the 50,000 at the get your knee off my neck rally today! shame shame shame!""",covid-19,3,"covid-19 "" shame on you for damming last nights repubs convention as a covid """"super spreader'"""" during your special report tonight, but you failed to make the same damnation of the 50,000 at the get your knee off my neck rally today! shame shame shame!""",1,0,1.0999255180358887
9680,WHAT THE FLYING FUCK?,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,763,what the flying fuck?,elections2020,3,elections2020 what the flying fuck?,1,0,2.228875160217285
9691,<user> <user> <user> Ok list the racist things trump has said then I’ll list Biden - this is gonna be fun,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,118,ok list the racist things trump has said then i will list biden - this is going to be fun,elections2020,3,elections2020 ok list the racist things trump has said then i will list biden - this is going to be fun,0,1,2.0200788974761963
9691,<user> <user> <user> Ok list the racist things trump has said then I’ll list Biden - this is gonna be fun,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,811,ok list the racist things trump has said then i will list biden - this is going to be fun,elections2020,3,elections2020 ok list the racist things trump has said then i will list biden - this is going to be fun,0,1,2.0200788974761963
9703,<user> <user> <user> Richard Grenell is scrambling wondering what his next move will be. In the prime of his privileged white supremacist life he sees nothing for years to come. With Democrats in charge he has nowhere to go. Writing hate books speaking before white racist crowds won't pay much. <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,713,richard grenell is scrambling wondering what his next move will be. in the prime of his privileged white supremacist life he sees nothing for years to come. with democrats in charge he has nowhere to go. writing hate books speaking before white racist crowds will not pay much.,elections2020,3,elections2020 richard grenell is scrambling wondering what his next move will be. in the prime of his privileged white supremacist life he sees nothing for years to come. with democrats in charge he has nowhere to go. writing hate books speaking before white racist crowds will not pay much.,0,1,1.052355408668518
9706,Trump fanboys scared af rn 🤣😭 BOZOS,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,64,trump fanboys scared af right now :rolling_on_the_floor_laughing::loudly_crying_face: bozos,elections2020,3,elections2020 trump fanboys scared af right now :rolling_on_the_floor_laughing::loudly_crying_face: bozos,0,1,0.6973348259925842
9706,Trump fanboys scared af rn 🤣😭 BOZOS,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,633,trump fanboys scared af right now :rolling_on_the_floor_laughing::loudly_crying_face: bozos,elections2020,3,elections2020 trump fanboys scared af right now :rolling_on_the_floor_laughing::loudly_crying_face: bozos,0,1,0.6973348259925842
9706,Trump fanboys scared af rn 🤣😭 BOZOS,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,354,trump fanboys scared af right now :rolling_on_the_floor_laughing::loudly_crying_face: bozos,elections2020,3,elections2020 trump fanboys scared af right now :rolling_on_the_floor_laughing::loudly_crying_face: bozos,0,1,0.6973348259925842
9725,GOD PROTECT the GOOD Ppl  We prayed GOD DESTROY EVERY OPPRESSOR &amp; Their SUPPORTERS &amp; Their loved ones  GOD DESTROY MORE EVIL ones  I PRAY &amp; HOPE ONLY ONLY DESTROYS EVERY OPPRESSOR &amp; Their SUPPORTERS &amp; Their LOVED ONES COMPLETELY  Ameen Ameem Ameen  <url> <user>,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,64,god protect the good people we prayed god destroy every oppressor & their supporters & their loved ones god destroy more evil ones i pray & hope only only destroys every oppressor & their supporters & their loved ones completely ameen ameem ameen,covid-19,3,covid-19 god protect the good people we prayed god destroy every oppressor & their supporters & their loved ones god destroy more evil ones i pray & hope only only destroys every oppressor & their supporters & their loved ones completely ameen ameem ameen,0,1,1.4567553997039795
9742,"Trump administration has taken the historic step of designating a white supremacist group as a global terrorist organization. <user> eulogized Robert Byrd, the KKK recruiter &amp; Kleagle, at his funeral in 2010 #Trump2020NowMoreThanEver  #Trump2020Landslide  #Trump2020 <url>",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,379,"trump administration has taken the historic step of designating a white supremacist group as a global terrorist organization. eulogized robert byrd, the kkk recruiter & kleagle, at his funeral in 2010 #trump2020nowmorethanever #trump2020landslide #trump2020",elections2020,3,"elections2020 trump administration has taken the historic step of designating a white supremacist group as a global terrorist organization. eulogized robert byrd, the kkk recruiter & kleagle, at his funeral in 2010 #trump2020nowmorethanever #trump2020landslide #trump2020",0,1,1.3341857194900513
9773,<user> <user> <user> <user> <user> <user> <user> Supporters of #RacistInChief! #proudboys #VoteThemAllOut AMERICA IS ELECTING <user> <user> <user> <user> <user> <user> <user> 🇺🇸,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,747,supporters of #racistinchief! #proudboys #votethemallout america is electing :United_States:,elections2020,3,elections2020 supporters of #racistinchief! #proudboys #votethemallout america is electing :United_States:,0,1,1.0285929441452026
