instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
5510,<user> <user> Why was #LouisScarcella never charged with a crime? He #robbed these men of hundreds if years of their lives. Why are #LyingCops never charged with lying in court# #BlackLivesMatter #JusticeForAll #FixThePolice #FixTheCourts,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,43,why was #louisscarcella never charged with a crime? he #robbed these men of hundreds if years of their lives. why are #lyingcops never charged with lying in court# #blacklivesmatter #justiceforall #fixthepolice #fixthecourts,blm,0,blm why was #louisscarcella never charged with a crime? he #robbed these men of hundreds if years of their lives. why are #lyingcops never charged with lying in court# #blacklivesmatter #justiceforall #fixthepolice #fixthecourts,0,1,2.5530073642730713
5521,New York Cops Shoot Protestor About 40 Times and America Points Their Finger At Other Countries Regarding Hunan Right... What A Joke! #USA #America #Trump #Biden #GeorgeFloyd #NewYork #NYC #GeorgeFloydProtests #China #HongKong #UK #EU #UN #HumanRights #USRiots #Breaking #News,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,487,new york cops shoot protestor about 40 times and america points their finger at other countries regarding hunan right... what a joke! #usa #america #trump #biden #georgefloyd #newyork #nyc #georgefloydprotests #china #hongkong #uk #eu #un #humanrights #usriots #breaking #news,blm,0,blm new york cops shoot protestor about 40 times and america points their finger at other countries regarding hunan right... what a joke! #usa #america #trump #biden #georgefloyd #newyork #nyc #georgefloydprotests #china #hongkong #uk #eu #un #humanrights #usriots #breaking #news,0,1,1.596716284751892
5528,He is fighting for his wife’s cushy job the old fool and coward who is just making things up! #registertovote #VoteGOPOut #blacklivesmatter,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,338,he is fighting for his wife’s cushy job the old fool and coward who is just making things up! #registertovote #votegopout #blacklivesmatter,blm,0,blm he is fighting for his wife’s cushy job the old fool and coward who is just making things up! #registertovote #votegopout #blacklivesmatter,1,0,0.8688486814498901
5528,He is fighting for his wife’s cushy job the old fool and coward who is just making things up! #registertovote #VoteGOPOut #blacklivesmatter,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,501,he is fighting for his wife’s cushy job the old fool and coward who is just making things up! #registertovote #votegopout #blacklivesmatter,blm,0,blm he is fighting for his wife’s cushy job the old fool and coward who is just making things up! #registertovote #votegopout #blacklivesmatter,1,0,0.8688486814498901
5529,i didn't know shit abt anonymous when i made that tweet y'all can stop calling me dumb now,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,443,i did not know shit about anonymous when i made that tweet you all can stop calling me dumb now,blm,0,blm i did not know shit about anonymous when i made that tweet you all can stop calling me dumb now,1,0,1.1257233619689941
5529,i didn't know shit abt anonymous when i made that tweet y'all can stop calling me dumb now,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,338,i did not know shit about anonymous when i made that tweet you all can stop calling me dumb now,blm,0,blm i did not know shit about anonymous when i made that tweet you all can stop calling me dumb now,1,0,1.1257233619689941
5529,i didn't know shit abt anonymous when i made that tweet y'all can stop calling me dumb now,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,25,i did not know shit about anonymous when i made that tweet you all can stop calling me dumb now,blm,0,blm i did not know shit about anonymous when i made that tweet you all can stop calling me dumb now,1,0,1.1257233619689941
5538,A mix of methamphetamine&amp;fentanyl Jake Tapper it was not murder George Floyd was a dope feind,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,474,a mix of methamphetamine&fentanyl jake tapper it was not murder george floyd was a dope feind,blm,0,blm a mix of methamphetamine&fentanyl jake tapper it was not murder george floyd was a dope feind,0,1,0.9673582911491394
5538,A mix of methamphetamine&amp;fentanyl Jake Tapper it was not murder George Floyd was a dope feind,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,195,a mix of methamphetamine&fentanyl jake tapper it was not murder george floyd was a dope feind,blm,0,blm a mix of methamphetamine&fentanyl jake tapper it was not murder george floyd was a dope feind,0,1,0.9673582911491394
5538,A mix of methamphetamine&amp;fentanyl Jake Tapper it was not murder George Floyd was a dope feind,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,292,a mix of methamphetamine&fentanyl jake tapper it was not murder george floyd was a dope feind,blm,0,blm a mix of methamphetamine&fentanyl jake tapper it was not murder george floyd was a dope feind,0,1,0.9673582911491394
5552,What say you? Are you really okay with this? #BlackLivesMatter <user> <user> <user> <user> <user> <user> <user> <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,175,what say you? are you really okay with this? #blacklivesmatter,blm,0,blm what say you? are you really okay with this? #blacklivesmatter,0,1,3.286590814590454
5570,yo wtf is going on,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,274,yo wtf is going on,blm,0,blm yo wtf is going on,1,0,1.2805852890014648
5570,yo wtf is going on,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,328,yo wtf is going on,blm,0,blm yo wtf is going on,1,0,1.2805852890014648
5570,yo wtf is going on,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,740,yo wtf is going on,blm,0,blm yo wtf is going on,1,0,1.2805852890014648
5570,yo wtf is going on,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,163,yo wtf is going on,blm,0,blm yo wtf is going on,1,0,1.2805852890014648
5687,<user> I agree #BlackLivesMatter  <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,364,i agree #blacklivesmatter,blm,0,blm i agree #blacklivesmatter,0,1,3.455317735671997
5698,I haven't watched football in years. I won't watch football for years...or any sport in which the players engage in anti-American bullshit. Ditto anything else.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,5,i have not watched football in years. i will not watch football for years...or any sport in which the players engage in anti-american bullshit. ditto anything else.,blm,0,blm i have not watched football in years. i will not watch football for years...or any sport in which the players engage in anti-american bullshit. ditto anything else.,0,1,1.263323187828064
5698,I haven't watched football in years. I won't watch football for years...or any sport in which the players engage in anti-American bullshit. Ditto anything else.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,364,i have not watched football in years. i will not watch football for years...or any sport in which the players engage in anti-american bullshit. ditto anything else.,blm,0,blm i have not watched football in years. i will not watch football for years...or any sport in which the players engage in anti-american bullshit. ditto anything else.,0,1,1.263323187828064
5702,<user> <user> keyword is SHOT black men like eric garner and george floyd weren't shot but yet still killed by white cops,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,534,keyword is shot black men like eric garner and george floyd were not shot but yet still killed by white cops,blm,0,blm keyword is shot black men like eric garner and george floyd were not shot but yet still killed by white cops,0,1,1.4550933837890625
5702,<user> <user> keyword is SHOT black men like eric garner and george floyd weren't shot but yet still killed by white cops,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,701,keyword is shot black men like eric garner and george floyd were not shot but yet still killed by white cops,blm,0,blm keyword is shot black men like eric garner and george floyd were not shot but yet still killed by white cops,0,1,1.4550933837890625
5708,A thread showing the ramblings of a madman!,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,689,a thread showing the ramblings of a madman!,blm,0,blm a thread showing the ramblings of a madman!,0,1,3.347829580307007
5720,"<user> It might be a joke for you! But, not for real humans! just like the officer who took George Floyd’s life, Trump and the US terrorist regime are killing and putting a knee on the neck of people demanding justice. #GeorgeFloyd #JusticeForGeorgeFloyd <url>",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,624,"it might be a joke for you! but, not for real humans! just like the officer who took george floyd’s life, trump and the us terrorist regime are killing and putting a knee on the neck of people demanding justice. #georgefloyd #justiceforgeorgefloyd",blm,0,"blm it might be a joke for you! but, not for real humans! just like the officer who took george floyd’s life, trump and the us terrorist regime are killing and putting a knee on the neck of people demanding justice. #georgefloyd #justiceforgeorgefloyd",0,1,1.9943323135375977
5742,In #Amerikkka #WhitePrivilege is being able to storm a state capitol with guns - unmolested by #RacistPolice &amp; saluted by #RacistInChief <user> In the same country a 13 year old Black Boy GETS NINETEEN SHOTS 19 SHOTS! <user> #BlackLivesMatter #policemurder RT <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,197,in #amerikkka #whiteprivilege is being able to storm a state capitol with guns - unmolested by #racistpolice & saluted by #racistinchief in the same country a 13 year old black boy gets nineteen shots 19 shots! #blacklivesmatter #policemurder rt,blm,0,blm in #amerikkka #whiteprivilege is being able to storm a state capitol with guns - unmolested by #racistpolice & saluted by #racistinchief in the same country a 13 year old black boy gets nineteen shots 19 shots! #blacklivesmatter #policemurder rt,0,1,1.1808266639709473
5742,In #Amerikkka #WhitePrivilege is being able to storm a state capitol with guns - unmolested by #RacistPolice &amp; saluted by #RacistInChief <user> In the same country a 13 year old Black Boy GETS NINETEEN SHOTS 19 SHOTS! <user> #BlackLivesMatter #policemurder RT <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,103,in #amerikkka #whiteprivilege is being able to storm a state capitol with guns - unmolested by #racistpolice & saluted by #racistinchief in the same country a 13 year old black boy gets nineteen shots 19 shots! #blacklivesmatter #policemurder rt,blm,0,blm in #amerikkka #whiteprivilege is being able to storm a state capitol with guns - unmolested by #racistpolice & saluted by #racistinchief in the same country a 13 year old black boy gets nineteen shots 19 shots! #blacklivesmatter #policemurder rt,0,1,1.1808266639709473
