instance_id,offensiveness,cleaned_text,cleaned_domain
4673,1,"128,000 americans dead of #coronavirus is nothing to joke about #littlemarco especially when you are a member of the party whose blind loyalty to an incompetent fool like trump let this happen #wearadamnmask #dumptrump2020 #votebluetosaveamerica",covid-19
4675,0,"pleade let this be the last nail in his coffin. america needs saving now! 195 hundred thousand people died. the blood is on his hands. now do something, dammit! :angry_face::broken_heart: white house and trump campaign scramble to respond to woodward revelations - cnnpolitics",covid-19
4677,0,"no one said only black lives matter. if all lives matter is your response to blm, then that is racist. period. black lives are treated unfairly. always have been. it is about equity now. give more to people who need it. for example $5 to the poor is not the same as $5 to richies.",elections2020
4678,0,"ask cnn, they have all the answers.",elections2020
4679,0,"but, but... it was trump who did the talking! it was trump that did the lying! it was trumps actions the led to the deaths of 10s of 1000s of americans! this is truly #trumpsvirus face it! how far down the line do these lies go? how much money was made on covid-19? #trumpsbounty",covid-19
4682,1,"good lord, she is so dumb! how could she still be a federal minister? the other day she was praising the virus for helping reduce pollution levels. and now she says that covid-19 means 19 points of immunity and each country has its unique set from the 19? is she on drugs?",covid-19
4683,0,excited to die for capitalism!,covid-19
4687,1,a fuxking lie!,elections2020
4689,0,"minks probably caught it from the workers. dogs/cats can catch it from people, but people cannot catch it from them. fur farms barbaric should all be banned. maybe time we stop screwing around with nature & animals.",covid-19
4691,1,"you are lying, according to kameltoe harris 220 million americans have died from covid... surely she cannot be wrong",covid-19
4692,1,nancy pelosi will be in charge if both of these idiots get the coronavirus,covid-19
4697,0,"why does he continue to repeat this ""invisible enemy"" line? does he think people were stabbing and shooting the bubonic plague?",covid-19
4700,0,your supporters tried to physically fight me at one of your bus tour stops today,elections2020
4701,0,and he removed the penalty on individual mandates for health plans. it was stupid to put a financial penalty on people that cannot afford health insurance in the first place... not everyone qualifies for medicaid!!,elections2020
4702,0,lockdown 4 months. and you do not see picture like this here. coronavirus: wuhan residents told to stay inside and be vigilant coronavirus: wuhan residents told to stay inside and be vigilant,covid-19
4703,0,ode !!! like they forced me to wear a mask and gloves at work!!!!,covid-19
4704,0,i bet you could not name the things trump has done for the black community,elections2020
4705,0,the fact that the arbery killers and the police that watched george floyd get killed is proof that protests work. the fact that kap was widely ridiculed and ignored is proof that sometimes those protests need to get rowdy af before people start to pay attention.,blm
4706,0,this kid is just the best spokesperson you could have. :red_heart:,elections2020
4708,1,"if trump wins, we will go into war if biden wins, our economy will collapse and we will be treated as ""prisoners""",elections2020
4712,1,shut it the fuck down now!!!,covid-19
4713,0,the whole bunch is despicable.,covid-19
4716,0,i would rather suffer the worst (non-lethal) case of covid than spend one single minute inside that garish bribery palace on pennsylvania avenue,covid-19
4717,0,"here he grieves, to the reporter he speaks his anger. ""i am pissed,"" he says, says it again.",covid-19
4719,1,definition of stupid. purchase a trump flag. lines pockets of conservatives. then burns it. i love stupid democrats,elections2020
4721,0,think that we are living in #twilightzone right about now. #thursdaymorning #thursdaythoughts #thursdaymotivation #thursdaytreat #coronavirus #covid19 #covididiots #policebrutalitypandemic #racialjustice #policethepolice #protest #liarinchief #incompetencekills #amwritingfiction,covid-19
4723,1,"the trump presidency is at its absolute lowest point right now but there is no absolute limit to ""low"" w/ trump—he always manages to disgust and disappoint with ever worse acts than before. the morondon knows nothing and his lies reveal his stupidity...",covid-19
4725,0,sturgis motorcycle rally was a superspreader event,covid-19
4728,0,"bill barr, meanwhile, has not come out of hiding/covid/wherever the hell he is. he knows there is nothing to be gained here.",covid-19
4729,1,"lol at analysis. brody is what one would call a ""punk""...he would ""never"" take this approach in person to another individual. he would be all sweet and pretend to be someone / something else. he will just throw grenades and create dissension online though. cbn has such a peach.",elections2020
4731,1,"it is funny how you worry about fetuses but when it comes to the 200,000 people dying from covid ya’ll do not give a f-ck! hypocrisy at its finest from a typical klan member.",covid-19
4732,0,"you cannot win you will ruin latin america and the usa, like you ruined argetina you will ruin latin america, i am from dr:Dominican_Republic: and i do not want you to win",elections2020
4733,1,"pre-covid: drive in shitty traffic to a shitty job doing shitty work for shitty people. :automobile: post-covid: hunkered-down at home tracking and tracing covid, feeling purposeful :woman_technologist_light_skin_tone: :telephone: life is good: sorry/not sorry :neutral_face::heart_with_ribbon:",covid-19
4736,1,hunter biden's #laptopfromhell shows #hunterbidenemails where #hunter says #corruptjoebiden sold out america to #china to enrich and his family. i #believehunter.,elections2020
4737,1,i thought this was a joke. it is not. netanyahu plans to use children armed with bleach to disinfect public areas:,covid-19
4740,0,i want to narrate everything from now on until infinity.,covid-19
4741,1,the plague of stupidity is spreading much faster among the radical socialist democrat leftist apocalyptic party than the coronavirus. from msnbc to this whinny simpleton posing as a member of congress.,covid-19
4742,1,"what are you smoking? the rest of the world hates us because of your a-hole husband. this must be more trump derangement reality. ""we are turning the corner on covid"" ""your taxes will go down with my plan""(they went up) ""i do not know any pornstars"" yeah right.",covid-19
4747,0,not trump supporters crying voter fraud. be big mad that is getting votes!! :blue_heart:,elections2020
4748,1,be a submissive bitch. wear a mask.,elections2020
4750,0,because he is guilty of murder.,covid-19
4752,1,i want to invite a shit ton of people to my birthday party next month but ya know covid-19. not to mention i h8 people soo,covid-19
