instance_id,offensiveness,cleaned_text,cleaned_domain
5510,0,why was #louisscarcella never charged with a crime? he #robbed these men of hundreds if years of their lives. why are #lyingcops never charged with lying in court# #blacklivesmatter #justiceforall #fixthepolice #fixthecourts,blm
5512,0,support support #blacklivesmatter,blm
5514,0,"i was just sent this, so i am spreading it around! be there! see you at wrigley feild at 2! #chicagoprotest #blacklivesmatter",blm
5516,0,okay this is just petty.,blm
5517,0,"but my analysis of minnesota's law lead me to conclude that despite the heinous acts of #derekchauvin & #georgefloyd cries of he cannot breathe, i do not believe derek meant to kill him. i think he wanted to dominate george to show who was boss & hurt him, but not kill.",blm
5518,0,"i understand fox news, trump tells them what to cover and what not to cover. but it appears that and learned nothing from the 2016 media fiasco!",blm
5521,0,new york cops shoot protestor about 40 times and america points their finger at other countries regarding hunan right... what a joke! #usa #america #trump #biden #georgefloyd #newyork #nyc #georgefloydprotests #china #hongkong #uk #eu #un #humanrights #usriots #breaking #news,blm
5522,0,pat robertson being the voice of reason on anything was totally not on my 2020 bingo card.,blm
5523,0,how the heck these wirdous get elected???????,blm
5526,0,"""i feel so sad watching my people being lynched and murdered each day"" – rihanna cries over the #clickongh",blm
5528,0,he is fighting for his wife’s cushy job the old fool and coward who is just making things up! #registertovote #votegopout #blacklivesmatter,blm
5529,0,i did not know shit about anonymous when i made that tweet you all can stop calling me dumb now,blm
5532,1,"target will recover, george floyd will not. biden and trump will be here in november win or lose, george floyd will not. our system is broken and killing innocent people of color daily with no remorse. fuck your plights that do not even affect you on a daily basis. #ivehadenough",blm
5533,0,"dictators do stuff like order people around, put government apparatchiks in charge of our lives, and confiscate guns. now... let me think... who wants to do all of those things? hmmm... #dumbass #takethered #votered #maga",elections2020
5534,0,more helpful resources to assist you in creating an impact. #blacklivesmatter #blm #ipauoft,blm
5538,1,a mix of methamphetamine&fentanyl jake tapper it was not murder george floyd was a dope feind,blm
5540,0,the gop senate headed by their racist-in-chief are just as complicit in the death of george floyd as the participating officers #voteoutthegop,blm
5544,0,this dude is the worst. please just stop,blm
5548,0,"ken j ackerman, a physical therapist in gulfport ms, fired a black woman for explaining how george floyd was killed (in a conversation that she did not even start). you all spread this. i will link her paypal...",blm
5550,0,worth the time to watch.,blm
5552,0,what say you? are you really okay with this? #blacklivesmatter,blm
5555,0,us will not participate in who vaccine project after trump turned against it,covid-19
5556,0,cops are totally chill and do not overreact over nothing #blacklivesmatter,blm
5557,0,now a statue has been removed in antwerp:,blm
5559,0,happy birthday queen :black_heart: #happybirthdaybreonnataylor #sayhername #blacklivesmatter,blm
5561,0,"get it, lil brother.",blm
5563,0,i cannot believe how you dealt with him. raging lunatic. good job sir!!,elections2020
5564,0,this is what my sister calls my kids. what happens when a #racist is in your family? she works at and i know #crossfit is saturated with racist. #gregglassman #blm #blacklivesmatter #2020protests #downtownphoenix #garfieldneighborhood,blm
5566,0,just heard george floyd neice speak. i will fight for you,blm
5570,0,yo wtf is going on,blm
5571,1,all we want peace and settle everything i think the bastard that killed george floyd the is saying i cannot breathe over 11 times.,blm
5574,0,"just remembered the girl scout that took my $20 in march, the covid fucking took my thin mints.",covid-19
5576,0,"um, no we are not rounding the turn unless you mean the one right off the covid cliff. we are setting records man - what the hell are you talking about. typing it on twitter does not make it so!!",covid-19
5578,0,"none of my tax dollars to minneapolis. they stupidly, criminally let their city be destroyed..... let them build it back.",blm
5579,0,statistics: american police kill more than other developed countries #blacklivesmatter,blm
5580,0,what? a song about the covid? sick? #trumplies led believers to their ruin not realizing they too are victims of his social/economic injustice #covidhumor #covidsatire #covidunemployment #trumpcovidlies #covidhysteria #newmusic #nowplaying #newmusicvideo,covid-19
5582,0,"then of course there is the police who were caught red handed all over the country dressing under cover as protesters and planting bricks to start violence so they have an excuse to attack peaceful protestors. the violent left, my ass. explain this:",blm
5584,0,"alert: #turkey will attempt again to push #immigrants at #evros #greek #europe an border. turkey will use #terrorists from #idlib to kill an immigrant and blame #greece, in the wake and opportunistic hope of exploiting #georgefloyd death and current #protest s in the states.",blm
5589,0,"⁦ will never know pain, sacrifice, feeling for a neighbor, a friend or a loved one. ⁦ is a draft dodger, whose had a privileged life, and now he is running our country in the ground. #wakeupamerica",blm
5590,0,. attended the #blacklivesmatter protest in la today. :raised_fist_medium-dark_skin_tone:,blm
5595,0,violence has been a constant throughout american history and is woven through countless american systems today.,blm
5596,0,a must read,blm
5597,1,you people need to do fucking research before posting dumbass shit like this,blm
5598,1,he is a idiot he want to continue to commit mass murder!,covid-19
5600,0,"in an ideal world there would be no looting or violence but in an ideal world there would be no racism, descrimination, police brutality or murders. you have to speak to an oppressor in a language they understand. #blacklivesmatter",blm
5601,0,#fascim #msm #nwo #covid19 fascist government owned media is guilty of making thousands of government fake terror acts look real to take away our freedoms. none of the false flags were investigated & all of the truth tellers were marginalized vilified and the truth scrubbed.,covid-19
5602,0,please retweet! #black_lives_matters #nojusticenopeace #georgefloyd,blm
5603,0,honoring our naaman football seniors. congratulations #onelink #blacklivesmatter #gisdalwaysconnected,blm
5607,1,fuck europe,blm
5609,1,you guys both are bad in your own special wau,elections2020
5611,0,every bit of this!!!!!!!!!!!!,blm
5615,0,how long before someplace has a george floyd middle school?!,blm
5617,0,happy birthday to the prince of minneapolis and inspiration to the world. your soul and sound is sorely missed x :red_heart: #princerogersnelson,blm
5618,0,horrific! this just shows this stopped being about george floyd days ago. these thugs attempt to murder while supposedly protesting murder. what a farce! #riots2020,blm
5620,0,the biden hair-raising lies!,elections2020
5626,1,yep....the big guy...mr. 10% himself joe bidden! what scum!! this old man has some nerve perpetrating that he a good person! uncle joe or grandpop joe! he should be locked up for treason! joe is the devil trying to steal the heart and soul of america! vote for donald j. trump!!,elections2020
5627,1,"is this list from 2020 or 1865 when black codes, then jim crow laws laws, restricted black people's lives in every way: where they could live, work, play, worship, get medical care, go to school, and even be buried or who they married. #black_lives_matter",blm
5628,0,wbk lock them up !!,blm
5629,0,i totally agree #blacklivesmatter,blm
5630,0,this is real??? god!!!,blm
5631,1,evidently this homeless racist does not comprehend the deep pain felt by peaceful protestors about #georgefloyd's death.,blm
