instance_id,offensiveness,cleaned_text,cleaned_domain
2057,1,"we will never forget you either . you are another ass kissing puppet of you are commander bone spurs, . we will vote you all out this november. #blacklivesmatter #alllivesmatter #wehavetherighttospeak #americaortrump",blm
2058,1,"cut the shit congressman, you know we are not winning.",covid-19
2059,0,over 120 thousand americans are dead and he does not care! #coronavirus #votetrumpout,covid-19
2060,0,"no... you belive in your paid corrupt ""science"".",elections2020
2061,0,alone with the klan and cunnable white folks that hated and thru all this they still had to steal the election. #terrancefloyd said it all! #georgefloyd #voteouthate #dictatortrump #americaortrump #blacklivesmatter #biden2020landslide,blm
2062,1,vs. the perv vs. the racist lol,elections2020
2063,1,"yay goooooo socialism :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::winking_face_with_tongue: idiots do some research and stop listening to the fake media, its only a click away......... maybe :thinking_face::thinking_face:",elections2020
2064,0,"a presidency & democratic congress mean a hard rain. on & his comrades; & other ""news"" manglers; putinists, climate deniers, xi enablers, pound shop autocrats & anyone who messes with ireland. no wonder they all seem so ... anxious.",elections2020
2065,0,"opinion: the name ""white supremist"" is fake and another democrat creation for the bogey man. it has been used to hide the swamp’s evil deeds... #maga",elections2020
2066,0,shout out my boricuas :face_with_tears_of_joy::raised_fist_medium-light_skin_tone::Puerto_Rico:,blm
2067,0,where is your tweet for rioters to stop!? you would rather see america burned down then get pt behind bars for murder and treason! #sleepyjoe #antifadomesticterrorists and you are all supporting them! #trump2020,blm
2068,0,"maybe they should actually cut the mask and testing bad culture war crap, get covid spread under control, and pass real stimulus bill.",covid-19
2069,1,what is his plan joe was senator for 47 years not the fucking president who runs the country if you cannot tell me his plan your slow for following him,elections2020
2070,0,i love how you are slamming someone talking about india when they do not live there and voicing your opinions about kashmir when you do not live there. the hypocrisy on this bus is astronomical. anyways #blacklivesmatter,blm
2071,1,"you really screwed the country on this coronavirus with your lies and your ""i did not know."" you knew in january, you damn liar. 20,000 plus lives on your bloody hands. hope you suffer.",covid-19
2072,1,—((( #trumpvideolibrary )))— 𝗧𝗥𝗨𝗠𝗣 𝗩𝗜𝗗𝗘𝗢 𝗟𝗜𝗕𝗥𝗔𝗥𝗬 :television: channel :keycap_8: 𝗽𝗮𝘁𝗵𝗲𝘁𝗶𝗰 𝗽𝗲𝗼𝗽𝗹𝗲 credits — #everyonehateslindsey — vote-4 — — :collision:drop video on trump:collision: •:backhand_index_pointing_right: //t.co/hitdeyxoem:backhand_index_pointing_down:,elections2020
2073,0,"as we should, the kurds protected and fought with usmc side by side, they are our alias. trump pulled our support troops away and left them to fight and die on their own. ""never leave a man on the battle field"", ask your military family what that means and you will understand.",elections2020
2074,0,"ummm, we are in a recession that is driven by an uncontrolled pandemic and our has no fucking plan... really?!?!?",elections2020
2075,0,"all people should be treated equally, regardless of the color of their skin! #blacklivesmatter #equalityforall #stopracism",blm
2076,0,wow texas has been importing fake medical masks,covid-19
2077,0,just called this a democrat hoax at his latest hate rally.,covid-19
2078,0,beautiful hand made #blacklivesmatter mask by member mario artiga,blm
2079,1,not to mention they did not shoot george floyd. he was choked to death. sharing this graph just points out someone is stupidity. not that it was not obvious enough already.,blm
2080,0,yes. refuse to debate this fool.,elections2020
2081,0,graffiti by the forces of evil. #antifa #blacklivesmatter #chaz #chazseattle,blm
2082,0,he thinks we are stupid! why is badgering & interrupting on climate change and every other subject & letting blab on & on with no facts & no pressing back.,elections2020
2083,1,"955, 488confirmed cases in america 54,121 deaths bradley because your lunatic boss ignored covid19 from the beginning. he did not shore up preserves in 3.5 yrs, he did nothing. he sent our supply to china depleting stockpile. he left america vulnerable when he knew in december",covid-19
2084,0,"cannot i just go to sleep and wake up when biden is prez? trump knows he only barely won w/ hillary’s fake email scandal so now he needs a fake obama/biden scandal to try and fool the american people again. god help us living through this coverage anyway, let alone during covid.",covid-19
2085,0,"i wish to be but i do not think, trump will reelect. americans are crazy",elections2020
2086,0,are knowingly killing people. sending meat packers to their death giving an untested drug hydroquinone to veterans and killing them all 411% dying kids in cages sending little by themselves. kidnapped 1000's,covid-19
2087,0,"watching get eaten alive tonight, i cannot help but think about how liberals are going to blame bernie & leftists when he loses.",elections2020
2088,0,truth :bomb:,covid-19
2089,0,"wondering if, after last night’s ridiculous display by , my neighbor will remove her byedon lawn sign. :zany_face:",elections2020
2090,0,you and your nanny huh?....cheater in more ways than one !,elections2020
2091,1,"humiliated himself & embarrassed the country again he revealed himself to be a weak, insecure self involved turd we must thank him for once again campaigning for the & a lying cheat, personally & professionally just ask",elections2020
2092,0,read this story from my colleagues & about recent upticks in coronavirus around the state,covid-19
2093,0,you are not qualified to be the commander-in-chief.,elections2020
2094,0,trump and his cronies have put all their monkeys on burying #blacklivesmatter and #antifa - do not believe the exposeantifa hashtag!,blm
2095,0,i see more signage a good sign.:crossed_fingers:,elections2020
2096,0,this is why i do not read this crap and do my own homework. fake news :backhand_index_pointing_down::face_with_rolling_eyes:,covid-19
2097,0,are you kidding? ask she got you,elections2020
2098,0,"today has gifted us some perspective: we actually have a lot to feel proud of, as a country.",elections2020
2099,1,#voteagainsttrump burn that sh*t! :fire::fire::fire::fire::fire:,elections2020
2100,0,:thinking_face: evidence please? because it appears you are inflammatory remarks are … false. #maga2020landslidevictory #maga #trump #lyingliberals,covid-19
2101,0,#blacklivesmatter #blackpanthers #dcprotest #georgefloyd the fascist,blm
